form_code,form_title,version,source_pdf,section_order,section_title,section_relevance,order,panel_path,repeat_context,source_code,variable_code,label_en,label_hi,type,source_type,appearance,instruction_en,hint_en,choices,choices_hi,relevance,validation,calculation,read_only,required,raw_text
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,108,,,18b,wq_presence_husband_household_point,Presence of husband in the household at this point,इस समय घर में पति की उपस्थिति,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Present and listening; 2: Present abut not listening; 3: Not present,1: प्रस्तुत करें और सुनें; 2: वर्तमान लेकिन सुन नहीं रहा; 3: नहीं होना,,,,,,Presence of husband in the household at this point 1 Present and listening 2 Present abut not listening 3 Not present
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,109,,,18c,wq_presence_any_other_males_household_point,Presence of any other males in the household at this point,इस समय घर में किसी अन्य पुरुष की उपस्थिति,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Present and listening; 2: Present abut not listening; 3: Not present,1: प्रस्तुत करें और सुनें; 2: वर्तमान लेकिन सुन नहीं रहा; 3: नहीं होना,,,,,,Presence of any other males in the household at this point 1 Present and listening 2 Present abut not listening 3 Not present
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,110,,,18d,wq_presence_any_other_females_household_point,Presence of any other females in the household at this point,इस समय घर में किसी अन्य महिला की उपस्थिति,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Present and listening; 2: Present abut not listening; 3: Not present,1: प्रस्तुत करें और सुनें; 2: वर्तमान लेकिन सुन नहीं रहा; 3: नहीं होना,,,,,,Presence of any other females in the household at this point 1 Present and listening 2 Present abut not listening 3 Not present
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,111,,,19a,wq_opinion_husband_justified_hitting_beating_his_wife,"In your opinion, is a husband justified in hitting or beating his wife in the","आपकी राय में, क्या एक पति द्वारा अपनी पत्नी को मारना या पीटना उचित है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes following situations:; 2: no [If she goes out without telling him]; 8: Don't know,1: yes following situations:; 2: no [If she goes out without telling him]; 8: नहीं पता,,,,,,"In your opinion, is a husband justified in hitting or beating his wife in the 1 yes following situations: 2 no [If she goes out without telling him] 8 Don't know"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,112,,,19b,wq_opinion_husband_justified_hitting_beating_his_wife_19b,"In your opinion, is a husband justified in hitting or beating his wife in the","आपकी राय में, क्या एक पति द्वारा अपनी पत्नी को मारना या पीटना उचित है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes following situations:; 2: no [If she neglects the house or the children]; 8: Don't know,1: yes following situations:; 2: no [If she neglects the house or the children]; 8: नहीं पता,,,,,,"In your opinion, is a husband justified in hitting or beating his wife in the 1 yes following situations: 2 no [If she neglects the house or the children] 8 Don't know"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,113,,,19c,wq_opinion_husband_justified_hitting_beating_his_wife_19c,"In your opinion, is a husband justified in hitting or beating his wife in the","आपकी राय में, क्या एक पति द्वारा अपनी पत्नी को मारना या पीटना उचित है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes following situations:; 2: no [If she argues with him],1: yes following situations:; 2: no [If she argues with him],,,,,,"In your opinion, is a husband justified in hitting or beating his wife in the 1 yes following situations: 2 no [If she argues with him]"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,114,,,19c,wq_opinion_husband_justified_hitting_beating_his_wife_following,"In your opinion, is a husband justified in hitting or beating his wife in the following situations: [If she argues with him]","आपकी राय में, क्या निम्नलिखित स्थितियों में एक पति द्वारा अपनी पत्नी को मारना या पीटना उचित है: [यदि वह उससे बहस करती है]",radiogroup,select_one,"{""render_as"":""radio""}",,,8: Don't know,8: नहीं पता,,,,,,"In your opinion, is a husband justified in hitting or beating his wife in the following situations: [If she argues with him] 8 Don't know"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,115,,,19d,wq_opinion_husband_justified_hitting_beating_his_wife_19d,"In your opinion, is a husband justified in hitting or beating his wife in the","आपकी राय में, क्या एक पति द्वारा अपनी पत्नी को मारना या पीटना उचित है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes following situations:; 2: no [If she refuses to have sex with him]; 8: Don't know,1: yes following situations:; 2: no [If she refuses to have sex with him]; 8: नहीं पता,,,,,,"In your opinion, is a husband justified in hitting or beating his wife in the 1 yes following situations: 2 no [If she refuses to have sex with him] 8 Don't know"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,116,,,19e,wq_opinion_husband_justified_hitting_beating_his_wife_19e,"In your opinion, is a husband justified in hitting or beating his wife in the","आपकी राय में, क्या एक पति द्वारा अपनी पत्नी को मारना या पीटना उचित है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes following situations:; 2: no [If shedoesn't cook food properly]; 8: Don't know,1: yes following situations:; 2: no [If shedoesn't cook food properly]; 8: नहीं पता,,,,,,"In your opinion, is a husband justified in hitting or beating his wife in the 1 yes following situations: 2 no [If shedoesn't cook food properly] 8 Don't know"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,117,,,19f,wq_opinion_about_husband_beating_hitting_vi,Opinion about husband beating or hitting VI,पति द्वारा VI को पीटने या पीटने के बारे में राय,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: yes In your opinion, is a husband justified in hitting or beating his wife in the; 2: no following situations:; 8: Don't know","1: yes In your opinion, is a husband justified in hitting or beating his wife in the; 2: no following situations:; 8: नहीं पता",,,,,,"Opinion about husband beating or hitting VI 1 yes In your opinion, is a husband justified in hitting or beating his wife in the 2 no following situations: 8 Don't know"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,118,,,19g,wq_opinion_husband_justified_hitting_beating_his_wife_19g,"In your opinion, is a husband justified in hitting or beating his wife in the","आपकी राय में, क्या एक पति द्वारा अपनी पत्नी को मारना या पीटना उचित है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes following situations:; 2: no [If she shows disrespects for in-laws]; 8: Don't know,1: yes following situations:; 2: no [If she shows disrespects for in-laws]; 8: नहीं पता,,,,,,"In your opinion, is a husband justified in hitting or beating his wife in the 1 yes following situations: 2 no [If she shows disrespects for in-laws] 8 Don't know"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,119,,,20,wq_wife_knows_her_husband_sexually_transmitted_disease_she,"If a wife knows her husband has a sexually transmitted disease, is she","यदि कोई पत्नी जानती है कि उसके पति को यौन संचारित रोग है, तो क्या वह जानती है",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes justified in asking that they use a condom when they have sex?; 2: no; 8: Don't know,1: yes justified in asking that they use a condom when they have sex?; 2: no; 8: नहीं पता,,,,,,"If a wife knows her husband has a sexually transmitted disease, is she 1 yes justified in asking that they use a condom when they have sex? 2 no 8 Don't know"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,120,,,21,wq_wife_knows_her_husband_sex_other_woman_she,"If a wife knows her husband has sex with other woman, is she justified in","अगर एक पत्नी को पता है कि उसका पति दूसरी महिला के साथ यौन संबंध रखता है, तो क्या यह उचित है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes refusing to have sex with him?; 2: no; 8: Don't know,1: yes refusing to have sex with him?; 2: no; 8: नहीं पता,,,,,,"If a wife knows her husband has sex with other woman, is she justified in 1 yes refusing to have sex with him? 2 no 8 Don't know"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,4,04-Husband's background and Woman's work,,121,,,22,wq_can_say_no_husband_not_want_sexual,Can you say no to your husband if you do not want to have sexual,यदि आप यौन संबंध नहीं बनाना चाहतीं तो क्या आप अपने पति को मना कर सकती हैं?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes Only for the currently married intercourse with him?; 2: no 05-Biomarkers Only for women eligible for pregnancy status tracking (Question; 2: 38),1: yes Only for the currently married intercourse with him?; 2: no 05-Biomarkers Only for women eligible for pregnancy status tracking (Question; 2: 38),{wq_current_marital_status} = 1,,,,,Can you say no to your husband if you do not want to have sexual 1 yes Only for the currently married intercourse with him? 2 no 05-Biomarkers Only for women eligible for pregnancy status tracking (Question 02.38)
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,5,05-Biomarkers,,122,,,1,wq_height_measured_site_cm,Height,ऊंचाई,text,decimal,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,,"[{""type"":""numeric""}]",,,,Height - measured on site |_|_|_| cm
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,5,05-Biomarkers,,123,,,2,wq_weight_measured_site_kg_blood_pressure_measured_site,Weight and blood pressure,वजन और रक्तचाप,multipletext,integer_group,"{""render_as"":""numeric_textboxes""}",Site measurements; blood pressure and hemoglobin only if included by site.,,,,,,,,,Weight - measured on site |_|_|_|.|_|_| kg Blood pressure - measured on site 3 ONLY IF SITE WANTS TO INCLUDE |_|_|_|/|_|_|_| [Bareilly only?] Hemoglobin - measured on site 4 ONLY IF SITE WANTS TO INCLUDE |_|_| grams per deciliter [Bareilly only?]
